,lowidlose_prob,lowidwin_prob,LowIDwin,TeamA_ID,TeamB_ID,TeamA_Name,TeamB_Name,Winner
1200,0.476,0.524,1,1231,1242,Indiana,Kansas,Indiana
1201,0.532,0.468,0,1231,1246,Indiana,Kentucky,Kentucky
1202,0.564,0.436,0,1231,1255,Indiana,Longwood,Longwood
1203,0.556,0.444,0,1231,1260,Indiana,Loyola-Chicago,Loyola-Chicago
1204,0.532,0.468,0,1231,1261,Indiana,LSU,LSU
1205,0.484,0.516,1,1231,1266,Indiana,Marquette,Indiana
1206,0.484,0.516,1,1231,1272,Indiana,Memphis,Indiana
1207,0.528,0.472,0,1231,1274,Indiana,Miami FL,Miami FL
1208,0.452,0.548,1,1231,1276,Indiana,Michigan,Indiana
1209,0.476,0.524,1,1231,1277,Indiana,Michigan St,Indiana
1210,0.412,0.588,1,1231,1286,Indiana,Montana St,Indiana
1211,0.548,0.452,0,1231,1293,Indiana,Murray St,Murray St
1212,0.38,0.62,1,1231,1308,Indiana,New Mexico St,Indiana
1213,0.528,0.472,0,1231,1313,Indiana,Norfolk St,Norfolk St
1214,0.424,0.576,1,1231,1314,Indiana,North Carolina,Indiana
1215,0.476,0.524,1,1231,1323,Indiana,Notre Dame,Indiana
1216,0.4,0.6,1,1231,1326,Indiana,Ohio St,Indiana
1217,0.424,0.576,1,1231,1344,Indiana,Providence,Indiana
1218,0.54,0.46,0,1231,1345,Indiana,Purdue,Purdue
1219,0.524,0.476,0,1231,1350,Indiana,Richmond,Richmond
1220,0.468,0.532,1,1231,1353,Indiana,Rutgers,Indiana
1221,0.44,0.56,1,1231,1355,Indiana,S Dakota St,Indiana
1222,0.6,0.4,0,1231,1361,Indiana,San Diego St,San Diego St
1223,0.568,0.432,0,1231,1362,Indiana,San Francisco,San Francisco
1224,0.484,0.516,1,1231,1371,Indiana,Seton Hall,Indiana
1225,0.508,0.492,0,1231,1388,Indiana,St Mary's CA,St Mary's CA
1226,0.508,0.492,0,1231,1389,Indiana,St Peter's,St Peter's
1227,0.54,0.46,0,1231,1394,Indiana,TAM C. Christi,TAM C. Christi
1228,0.464,0.536,1,1231,1395,Indiana,TCU,Indiana
1229,0.56,0.44,0,1231,1397,Indiana,Tennessee,Tennessee
1230,0.448,0.552,1,1231,1400,Indiana,Texas,Indiana
1231,0.552,0.448,0,1231,1403,Indiana,Texas Tech,Texas Tech
1232,0.508,0.492,0,1231,1411,Indiana,TX Southern,TX Southern
1233,0.544,0.456,0,1231,1412,Indiana,UAB,UAB
1234,0.452,0.548,1,1231,1417,Indiana,UCLA,Indiana
1235,0.448,0.552,1,1231,1425,Indiana,USC,Indiana
1236,0.5,0.5,0,1231,1436,Indiana,Vermont,Vermont
1237,0.536,0.464,0,1231,1437,Indiana,Villanova,Villanova
1238,0.416,0.584,1,1231,1439,Indiana,Virginia Tech,Indiana
1239,0.452,0.548,1,1231,1458,Indiana,Wisconsin,Indiana
1240,0.504,0.496,0,1231,1460,Indiana,Wright St,Wright St
1241,0.508,0.492,0,1231,1461,Indiana,Wyoming,Wyoming
1242,0.484,0.516,1,1231,1463,Indiana,Yale,Indiana
1243,0.592,0.408,0,1234,1235,Iowa,Iowa St,Iowa St
1244,0.552,0.448,0,1234,1240,Iowa,Jacksonville St,Jacksonville St
1245,0.472,0.528,1,1234,1242,Iowa,Kansas,Iowa
1246,0.496,0.504,1,1234,1246,Iowa,Kentucky,Iowa
1247,0.48,0.52,1,1234,1255,Iowa,Longwood,Iowa
1248,0.52,0.48,0,1234,1260,Iowa,Loyola-Chicago,Loyola-Chicago
1249,0.536,0.464,0,1234,1261,Iowa,LSU,LSU
1250,0.616,0.384,0,1234,1266,Iowa,Marquette,Marquette
1251,0.468,0.532,1,1234,1272,Iowa,Memphis,Iowa
1252,0.408,0.592,1,1234,1274,Iowa,Miami FL,Iowa
1253,0.44,0.56,1,1234,1276,Iowa,Michigan,Iowa
1254,0.596,0.404,0,1234,1277,Iowa,Michigan St,Michigan St
1255,0.496,0.504,1,1234,1286,Iowa,Montana St,Iowa
1256,0.452,0.548,1,1234,1293,Iowa,Murray St,Iowa
1257,0.46,0.54,1,1234,1308,Iowa,New Mexico St,Iowa
1258,0.52,0.48,0,1234,1313,Iowa,Norfolk St,Norfolk St
1259,0.424,0.576,1,1234,1314,Iowa,North Carolina,Iowa
1260,0.54,0.46,0,1234,1323,Iowa,Notre Dame,Notre Dame
1261,0.524,0.476,0,1234,1326,Iowa,Ohio St,Ohio St
1262,0.496,0.504,1,1234,1344,Iowa,Providence,Iowa
1263,0.46,0.54,1,1234,1345,Iowa,Purdue,Iowa
1264,0.584,0.416,0,1234,1350,Iowa,Richmond,Richmond
1265,0.508,0.492,0,1234,1353,Iowa,Rutgers,Rutgers
1266,0.476,0.524,1,1234,1355,Iowa,S Dakota St,Iowa
1267,0.56,0.44,0,1234,1361,Iowa,San Diego St,San Diego St
1268,0.456,0.544,1,1234,1362,Iowa,San Francisco,Iowa
1269,0.528,0.472,0,1234,1371,Iowa,Seton Hall,Seton Hall
1270,0.54,0.46,0,1234,1388,Iowa,St Mary's CA,St Mary's CA
1271,0.584,0.416,0,1234,1389,Iowa,St Peter's,St Peter's
1272,0.516,0.484,0,1234,1394,Iowa,TAM C. Christi,TAM C. Christi
1273,0.548,0.452,0,1234,1395,Iowa,TCU,TCU
1274,0.544,0.456,0,1234,1397,Iowa,Tennessee,Tennessee
1275,0.44,0.56,1,1234,1400,Iowa,Texas,Iowa
1276,0.368,0.632,1,1234,1403,Iowa,Texas Tech,Iowa
1277,0.472,0.528,1,1234,1411,Iowa,TX Southern,Iowa
1278,0.436,0.564,1,1234,1412,Iowa,UAB,Iowa
1279,0.428,0.572,1,1234,1417,Iowa,UCLA,Iowa
1280,0.392,0.608,1,1234,1425,Iowa,USC,Iowa
1281,0.476,0.524,1,1234,1436,Iowa,Vermont,Iowa
1282,0.432,0.568,1,1234,1437,Iowa,Villanova,Iowa
1283,0.48,0.52,1,1234,1439,Iowa,Virginia Tech,Iowa
1284,0.384,0.616,1,1234,1458,Iowa,Wisconsin,Iowa
1285,0.448,0.552,1,1234,1460,Iowa,Wright St,Iowa
1286,0.564,0.436,0,1234,1461,Iowa,Wyoming,Wyoming
1287,0.48,0.52,1,1234,1463,Iowa,Yale,Iowa
1288,0.468,0.532,1,1235,1240,Iowa St,Jacksonville St,Iowa St
1289,0.528,0.472,0,1235,1242,Iowa St,Kansas,Kansas
1290,0.46,0.54,1,1235,1246,Iowa St,Kentucky,Iowa St
1291,0.368,0.632,1,1235,1255,Iowa St,Longwood,Iowa St
1292,0.432,0.568,1,1235,1260,Iowa St,Loyola-Chicago,Iowa St
1293,0.568,0.432,0,1235,1261,Iowa St,LSU,LSU
1294,0.5,0.5,0,1235,1266,Iowa St,Marquette,Marquette
1295,0.48,0.52,1,1235,1272,Iowa St,Memphis,Iowa St
1296,0.456,0.544,1,1235,1274,Iowa St,Miami FL,Iowa St
1297,0.42,0.58,1,1235,1276,Iowa St,Michigan,Iowa St
1298,0.492,0.508,1,1235,1277,Iowa St,Michigan St,Iowa St
1299,0.444,0.556,1,1235,1286,Iowa St,Montana St,Iowa St
1300,0.496,0.504,1,1235,1293,Iowa St,Murray St,Iowa St
1301,0.428,0.572,1,1235,1308,Iowa St,New Mexico St,Iowa St
1302,0.404,0.596,1,1235,1313,Iowa St,Norfolk St,Iowa St
1303,0.424,0.576,1,1235,1314,Iowa St,North Carolina,Iowa St
1304,0.412,0.588,1,1235,1323,Iowa St,Notre Dame,Iowa St
1305,0.408,0.592,1,1235,1326,Iowa St,Ohio St,Iowa St
1306,0.456,0.544,1,1235,1344,Iowa St,Providence,Iowa St
1307,0.472,0.528,1,1235,1345,Iowa St,Purdue,Iowa St
1308,0.496,0.504,1,1235,1350,Iowa St,Richmond,Iowa St
1309,0.444,0.556,1,1235,1353,Iowa St,Rutgers,Iowa St
1310,0.4,0.6,1,1235,1355,Iowa St,S Dakota St,Iowa St
1311,0.496,0.504,1,1235,1361,Iowa St,San Diego St,Iowa St
1312,0.456,0.544,1,1235,1362,Iowa St,San Francisco,Iowa St
1313,0.492,0.508,1,1235,1371,Iowa St,Seton Hall,Iowa St
1314,0.412,0.588,1,1235,1388,Iowa St,St Mary's CA,Iowa St
1315,0.432,0.568,1,1235,1389,Iowa St,St Peter's,Iowa St
1316,0.436,0.564,1,1235,1394,Iowa St,TAM C. Christi,Iowa St
1317,0.416,0.584,1,1235,1395,Iowa St,TCU,Iowa St
1318,0.508,0.492,0,1235,1397,Iowa St,Tennessee,Tennessee
1319,0.424,0.576,1,1235,1400,Iowa St,Texas,Iowa St
1320,0.428,0.572,1,1235,1403,Iowa St,Texas Tech,Iowa St
1321,0.448,0.552,1,1235,1411,Iowa St,TX Southern,Iowa St
1322,0.496,0.504,1,1235,1412,Iowa St,UAB,Iowa St
1323,0.476,0.524,1,1235,1417,Iowa St,UCLA,Iowa St
1324,0.44,0.56,1,1235,1425,Iowa St,USC,Iowa St
1325,0.404,0.596,1,1235,1436,Iowa St,Vermont,Iowa St
1326,0.46,0.54,1,1235,1437,Iowa St,Villanova,Iowa St
1327,0.448,0.552,1,1235,1439,Iowa St,Virginia Tech,Iowa St
1328,0.42,0.58,1,1235,1458,Iowa St,Wisconsin,Iowa St
1329,0.424,0.576,1,1235,1460,Iowa St,Wright St,Iowa St
1330,0.552,0.448,0,1235,1461,Iowa St,Wyoming,Wyoming
1331,0.44,0.56,1,1235,1463,Iowa St,Yale,Iowa St
1332,0.6,0.4,0,1240,1242,Jacksonville St,Kansas,Kansas
1333,0.524,0.476,0,1240,1246,Jacksonville St,Kentucky,Kentucky
1334,0.456,0.544,1,1240,1255,Jacksonville St,Longwood,Jacksonville St
1335,0.544,0.456,0,1240,1260,Jacksonville St,Loyola-Chicago,Loyola-Chicago
1336,0.568,0.432,0,1240,1261,Jacksonville St,LSU,LSU
1337,0.512,0.488,0,1240,1266,Jacksonville St,Marquette,Marquette
1338,0.492,0.508,1,1240,1272,Jacksonville St,Memphis,Jacksonville St
1339,0.484,0.516,1,1240,1274,Jacksonville St,Miami FL,Jacksonville St
1340,0.504,0.496,0,1240,1276,Jacksonville St,Michigan,Michigan
1341,0.584,0.416,0,1240,1277,Jacksonville St,Michigan St,Michigan St
1342,0.404,0.596,1,1240,1286,Jacksonville St,Montana St,Jacksonville St
1343,0.436,0.564,1,1240,1293,Jacksonville St,Murray St,Jacksonville St
1344,0.448,0.552,1,1240,1308,Jacksonville St,New Mexico St,Jacksonville St
1345,0.42,0.58,1,1240,1313,Jacksonville St,Norfolk St,Jacksonville St
1346,0.464,0.536,1,1240,1314,Jacksonville St,North Carolina,Jacksonville St
1347,0.464,0.536,1,1240,1323,Jacksonville St,Notre Dame,Jacksonville St
1348,0.584,0.416,0,1240,1326,Jacksonville St,Ohio St,Ohio St
1349,0.412,0.588,1,1240,1344,Jacksonville St,Providence,Jacksonville St
1350,0.576,0.424,0,1240,1345,Jacksonville St,Purdue,Purdue
1351,0.484,0.516,1,1240,1350,Jacksonville St,Richmond,Jacksonville St
1352,0.364,0.636,1,1240,1353,Jacksonville St,Rutgers,Jacksonville St
1353,0.504,0.496,0,1240,1355,Jacksonville St,S Dakota St,S Dakota St
1354,0.576,0.424,0,1240,1361,Jacksonville St,San Diego St,San Diego St
1355,0.516,0.484,0,1240,1362,Jacksonville St,San Francisco,San Francisco
1356,0.496,0.504,1,1240,1371,Jacksonville St,Seton Hall,Jacksonville St
1357,0.476,0.524,1,1240,1388,Jacksonville St,St Mary's CA,Jacksonville St
1358,0.46,0.54,1,1240,1389,Jacksonville St,St Peter's,Jacksonville St
1359,0.456,0.544,1,1240,1394,Jacksonville St,TAM C. Christi,Jacksonville St
1360,0.432,0.568,1,1240,1395,Jacksonville St,TCU,Jacksonville St
1361,0.608,0.392,0,1240,1397,Jacksonville St,Tennessee,Tennessee
1362,0.532,0.468,0,1240,1400,Jacksonville St,Texas,Texas
1363,0.6,0.4,0,1240,1403,Jacksonville St,Texas Tech,Texas Tech
1364,0.428,0.572,1,1240,1411,Jacksonville St,TX Southern,Jacksonville St
1365,0.452,0.548,1,1240,1412,Jacksonville St,UAB,Jacksonville St
1366,0.58,0.42,0,1240,1417,Jacksonville St,UCLA,UCLA
1367,0.46,0.54,1,1240,1425,Jacksonville St,USC,Jacksonville St
1368,0.46,0.54,1,1240,1436,Jacksonville St,Vermont,Jacksonville St
1369,0.556,0.444,0,1240,1437,Jacksonville St,Villanova,Villanova
1370,0.492,0.508,1,1240,1439,Jacksonville St,Virginia Tech,Jacksonville St
1371,0.492,0.508,1,1240,1458,Jacksonville St,Wisconsin,Jacksonville St
1372,0.444,0.556,1,1240,1460,Jacksonville St,Wright St,Jacksonville St
1373,0.464,0.536,1,1240,1461,Jacksonville St,Wyoming,Jacksonville St
1374,0.42,0.58,1,1240,1463,Jacksonville St,Yale,Jacksonville St
1375,0.524,0.476,0,1242,1246,Kansas,Kentucky,Kentucky
1376,0.524,0.476,0,1242,1255,Kansas,Longwood,Longwood
1377,0.48,0.52,1,1242,1260,Kansas,Loyola-Chicago,Kansas
1378,0.496,0.504,1,1242,1261,Kansas,LSU,Kansas
1379,0.54,0.46,0,1242,1266,Kansas,Marquette,Marquette
1380,0.512,0.488,0,1242,1272,Kansas,Memphis,Memphis
1381,0.536,0.464,0,1242,1274,Kansas,Miami FL,Miami FL
1382,0.492,0.508,1,1242,1276,Kansas,Michigan,Kansas
1383,0.408,0.592,1,1242,1277,Kansas,Michigan St,Kansas
1384,0.488,0.512,1,1242,1286,Kansas,Montana St,Kansas
1385,0.512,0.488,0,1242,1293,Kansas,Murray St,Murray St
1386,0.448,0.552,1,1242,1308,Kansas,New Mexico St,Kansas
1387,0.488,0.512,1,1242,1313,Kansas,Norfolk St,Kansas
1388,0.456,0.544,1,1242,1314,Kansas,North Carolina,Kansas
1389,0.42,0.58,1,1242,1323,Kansas,Notre Dame,Kansas
1390,0.424,0.576,1,1242,1326,Kansas,Ohio St,Kansas
1391,0.472,0.528,1,1242,1344,Kansas,Providence,Kansas
1392,0.432,0.568,1,1242,1345,Kansas,Purdue,Kansas
1393,0.496,0.504,1,1242,1350,Kansas,Richmond,Kansas
1394,0.496,0.504,1,1242,1353,Kansas,Rutgers,Kansas
1395,0.544,0.456,0,1242,1355,Kansas,S Dakota St,S Dakota St
1396,0.64,0.36,0,1242,1361,Kansas,San Diego St,San Diego St
1397,0.44,0.56,1,1242,1362,Kansas,San Francisco,Kansas
1398,0.4,0.6,1,1242,1371,Kansas,Seton Hall,Kansas
1399,0.5,0.5,0,1242,1388,Kansas,St Mary's CA,St Mary's CA
1400,0.516,0.484,0,1242,1389,Kansas,St Peter's,St Peter's
1401,0.456,0.544,1,1242,1394,Kansas,TAM C. Christi,Kansas
1402,0.48,0.52,1,1242,1395,Kansas,TCU,Kansas
1403,0.572,0.428,0,1242,1397,Kansas,Tennessee,Tennessee
1404,0.524,0.476,0,1242,1400,Kansas,Texas,Texas
1405,0.552,0.448,0,1242,1403,Kansas,Texas Tech,Texas Tech
1406,0.436,0.564,1,1242,1411,Kansas,TX Southern,Kansas
1407,0.524,0.476,0,1242,1412,Kansas,UAB,UAB
1408,0.492,0.508,1,1242,1417,Kansas,UCLA,Kansas
1409,0.508,0.492,0,1242,1425,Kansas,USC,USC
1410,0.524,0.476,0,1242,1436,Kansas,Vermont,Vermont
1411,0.416,0.584,1,1242,1437,Kansas,Villanova,Kansas
1412,0.464,0.536,1,1242,1439,Kansas,Virginia Tech,Kansas
1413,0.508,0.492,0,1242,1458,Kansas,Wisconsin,Wisconsin
1414,0.476,0.524,1,1242,1460,Kansas,Wright St,Kansas
1415,0.504,0.496,0,1242,1461,Kansas,Wyoming,Wyoming
1416,0.428,0.572,1,1242,1463,Kansas,Yale,Kansas
1417,0.492,0.508,1,1246,1255,Kentucky,Longwood,Kentucky
1418,0.456,0.544,1,1246,1260,Kentucky,Loyola-Chicago,Kentucky
1419,0.516,0.484,0,1246,1261,Kentucky,LSU,LSU
1420,0.676,0.324,0,1246,1266,Kentucky,Marquette,Marquette
1421,0.536,0.464,0,1246,1272,Kentucky,Memphis,Memphis
1422,0.448,0.552,1,1246,1274,Kentucky,Miami FL,Kentucky
1423,0.448,0.552,1,1246,1276,Kentucky,Michigan,Kentucky
1424,0.496,0.504,1,1246,1277,Kentucky,Michigan St,Kentucky
1425,0.484,0.516,1,1246,1286,Kentucky,Montana St,Kentucky
1426,0.564,0.436,0,1246,1293,Kentucky,Murray St,Murray St
1427,0.464,0.536,1,1246,1308,Kentucky,New Mexico St,Kentucky
1428,0.448,0.552,1,1246,1313,Kentucky,Norfolk St,Kentucky
1429,0.444,0.556,1,1246,1314,Kentucky,North Carolina,Kentucky
1430,0.488,0.512,1,1246,1323,Kentucky,Notre Dame,Kentucky
1431,0.524,0.476,0,1246,1326,Kentucky,Ohio St,Ohio St
1432,0.58,0.42,0,1246,1344,Kentucky,Providence,Providence
1433,0.508,0.492,0,1246,1345,Kentucky,Purdue,Purdue
1434,0.528,0.472,0,1246,1350,Kentucky,Richmond,Richmond
1435,0.4,0.6,1,1246,1353,Kentucky,Rutgers,Kentucky
1436,0.496,0.504,1,1246,1355,Kentucky,S Dakota St,Kentucky
1437,0.592,0.408,0,1246,1361,Kentucky,San Diego St,San Diego St
1438,0.48,0.52,1,1246,1362,Kentucky,San Francisco,Kentucky
1439,0.572,0.428,0,1246,1371,Kentucky,Seton Hall,Seton Hall
1440,0.428,0.572,1,1246,1388,Kentucky,St Mary's CA,Kentucky
1441,0.472,0.528,1,1246,1389,Kentucky,St Peter's,Kentucky
1442,0.528,0.472,0,1246,1394,Kentucky,TAM C. Christi,TAM C. Christi
1443,0.532,0.468,0,1246,1395,Kentucky,TCU,TCU
1444,0.516,0.484,0,1246,1397,Kentucky,Tennessee,Tennessee
1445,0.528,0.472,0,1246,1400,Kentucky,Texas,Texas
1446,0.452,0.548,1,1246,1403,Kentucky,Texas Tech,Kentucky
1447,0.532,0.468,0,1246,1411,Kentucky,TX Southern,TX Southern
1448,0.52,0.48,0,1246,1412,Kentucky,UAB,UAB
1449,0.428,0.572,1,1246,1417,Kentucky,UCLA,Kentucky
1450,0.532,0.468,0,1246,1425,Kentucky,USC,USC
1451,0.568,0.432,0,1246,1436,Kentucky,Vermont,Vermont
1452,0.348,0.652,1,1246,1437,Kentucky,Villanova,Kentucky
1453,0.46,0.54,1,1246,1439,Kentucky,Virginia Tech,Kentucky
1454,0.508,0.492,0,1246,1458,Kentucky,Wisconsin,Wisconsin
1455,0.52,0.48,0,1246,1460,Kentucky,Wright St,Wright St
1456,0.464,0.536,1,1246,1461,Kentucky,Wyoming,Kentucky
1457,0.448,0.552,1,1246,1463,Kentucky,Yale,Kentucky
1458,0.624,0.376,0,1255,1260,Longwood,Loyola-Chicago,Loyola-Chicago
1459,0.408,0.592,1,1255,1261,Longwood,LSU,Longwood
1460,0.704,0.296,0,1255,1266,Longwood,Marquette,Marquette
1461,0.504,0.496,0,1255,1272,Longwood,Memphis,Memphis
1462,0.6,0.4,0,1255,1274,Longwood,Miami FL,Miami FL
1463,0.536,0.464,0,1255,1276,Longwood,Michigan,Michigan
1464,0.612,0.388,0,1255,1277,Longwood,Michigan St,Michigan St
1465,0.528,0.472,0,1255,1286,Longwood,Montana St,Montana St
1466,0.452,0.548,1,1255,1293,Longwood,Murray St,Longwood
1467,0.456,0.544,1,1255,1308,Longwood,New Mexico St,Longwood
1468,0.412,0.588,1,1255,1313,Longwood,Norfolk St,Longwood
1469,0.54,0.46,0,1255,1314,Longwood,North Carolina,North Carolina
1470,0.548,0.452,0,1255,1323,Longwood,Notre Dame,Notre Dame
1471,0.608,0.392,0,1255,1326,Longwood,Ohio St,Ohio St
1472,0.484,0.516,1,1255,1344,Longwood,Providence,Longwood
1473,0.564,0.436,0,1255,1345,Longwood,Purdue,Purdue
1474,0.572,0.428,0,1255,1350,Longwood,Richmond,Richmond
1475,0.432,0.568,1,1255,1353,Longwood,Rutgers,Longwood
1476,0.524,0.476,0,1255,1355,Longwood,S Dakota St,S Dakota St
1477,0.476,0.524,1,1255,1361,Longwood,San Diego St,Longwood
1478,0.488,0.512,1,1255,1362,Longwood,San Francisco,Longwood
1479,0.516,0.484,0,1255,1371,Longwood,Seton Hall,Seton Hall
1480,0.556,0.444,0,1255,1388,Longwood,St Mary's CA,St Mary's CA
1481,0.428,0.572,1,1255,1389,Longwood,St Peter's,Longwood
1482,0.408,0.592,1,1255,1394,Longwood,TAM C. Christi,Longwood
1483,0.5,0.5,0,1255,1395,Longwood,TCU,TCU
1484,0.564,0.436,0,1255,1397,Longwood,Tennessee,Tennessee
1485,0.568,0.432,0,1255,1400,Longwood,Texas,Texas
1486,0.564,0.436,0,1255,1403,Longwood,Texas Tech,Texas Tech
1487,0.52,0.48,0,1255,1411,Longwood,TX Southern,TX Southern
1488,0.524,0.476,0,1255,1412,Longwood,UAB,UAB
1489,0.556,0.444,0,1255,1417,Longwood,UCLA,UCLA
1490,0.492,0.508,1,1255,1425,Longwood,USC,Longwood
1491,0.472,0.528,1,1255,1436,Longwood,Vermont,Longwood
1492,0.552,0.448,0,1255,1437,Longwood,Villanova,Villanova
1493,0.556,0.444,0,1255,1439,Longwood,Virginia Tech,Virginia Tech
1494,0.604,0.396,0,1255,1458,Longwood,Wisconsin,Wisconsin
1495,0.412,0.588,1,1255,1460,Longwood,Wright St,Longwood
1496,0.548,0.452,0,1255,1461,Longwood,Wyoming,Wyoming
1497,0.424,0.576,1,1255,1463,Longwood,Yale,Longwood
1498,0.488,0.512,1,1260,1261,Loyola-Chicago,LSU,Loyola-Chicago
1499,0.536,0.464,0,1260,1266,Loyola-Chicago,Marquette,Marquette
1500,0.524,0.476,0,1260,1272,Loyola-Chicago,Memphis,Memphis
1501,0.556,0.444,0,1260,1274,Loyola-Chicago,Miami FL,Miami FL
1502,0.5,0.5,0,1260,1276,Loyola-Chicago,Michigan,Michigan
1503,0.548,0.452,0,1260,1277,Loyola-Chicago,Michigan St,Michigan St
1504,0.42,0.58,1,1260,1286,Loyola-Chicago,Montana St,Loyola-Chicago
1505,0.544,0.456,0,1260,1293,Loyola-Chicago,Murray St,Murray St
1506,0.504,0.496,0,1260,1308,Loyola-Chicago,New Mexico St,New Mexico St
1507,0.552,0.448,0,1260,1313,Loyola-Chicago,Norfolk St,Norfolk St
1508,0.412,0.588,1,1260,1314,Loyola-Chicago,North Carolina,Loyola-Chicago
1509,0.436,0.564,1,1260,1323,Loyola-Chicago,Notre Dame,Loyola-Chicago
1510,0.484,0.516,1,1260,1326,Loyola-Chicago,Ohio St,Loyola-Chicago
1511,0.488,0.512,1,1260,1344,Loyola-Chicago,Providence,Loyola-Chicago
1512,0.504,0.496,0,1260,1345,Loyola-Chicago,Purdue,Purdue
1513,0.48,0.52,1,1260,1350,Loyola-Chicago,Richmond,Loyola-Chicago
1514,0.56,0.44,0,1260,1353,Loyola-Chicago,Rutgers,Rutgers
1515,0.44,0.56,1,1260,1355,Loyola-Chicago,S Dakota St,Loyola-Chicago
1516,0.564,0.436,0,1260,1361,Loyola-Chicago,San Diego St,San Diego St
1517,0.544,0.456,0,1260,1362,Loyola-Chicago,San Francisco,San Francisco
1518,0.44,0.56,1,1260,1371,Loyola-Chicago,Seton Hall,Loyola-Chicago
1519,0.48,0.52,1,1260,1388,Loyola-Chicago,St Mary's CA,Loyola-Chicago
1520,0.496,0.504,1,1260,1389,Loyola-Chicago,St Peter's,Loyola-Chicago
1521,0.448,0.552,1,1260,1394,Loyola-Chicago,TAM C. Christi,Loyola-Chicago
1522,0.58,0.42,0,1260,1395,Loyola-Chicago,TCU,TCU
1523,0.54,0.46,0,1260,1397,Loyola-Chicago,Tennessee,Tennessee
1524,0.496,0.504,1,1260,1400,Loyola-Chicago,Texas,Loyola-Chicago
1525,0.54,0.46,0,1260,1403,Loyola-Chicago,Texas Tech,Texas Tech
1526,0.536,0.464,0,1260,1411,Loyola-Chicago,TX Southern,TX Southern
1527,0.524,0.476,0,1260,1412,Loyola-Chicago,UAB,UAB
1528,0.572,0.428,0,1260,1417,Loyola-Chicago,UCLA,UCLA
1529,0.544,0.456,0,1260,1425,Loyola-Chicago,USC,USC
1530,0.392,0.608,1,1260,1436,Loyola-Chicago,Vermont,Loyola-Chicago
1531,0.416,0.584,1,1260,1437,Loyola-Chicago,Villanova,Loyola-Chicago
1532,0.48,0.52,1,1260,1439,Loyola-Chicago,Virginia Tech,Loyola-Chicago
1533,0.444,0.556,1,1260,1458,Loyola-Chicago,Wisconsin,Loyola-Chicago
1534,0.492,0.508,1,1260,1460,Loyola-Chicago,Wright St,Loyola-Chicago
1535,0.492,0.508,1,1260,1461,Loyola-Chicago,Wyoming,Loyola-Chicago
1536,0.504,0.496,0,1260,1463,Loyola-Chicago,Yale,Yale
1537,0.44,0.56,1,1261,1266,LSU,Marquette,LSU
1538,0.424,0.576,1,1261,1272,LSU,Memphis,LSU
1539,0.48,0.52,1,1261,1274,LSU,Miami FL,LSU
1540,0.524,0.476,0,1261,1276,LSU,Michigan,Michigan
1541,0.428,0.572,1,1261,1277,LSU,Michigan St,LSU
1542,0.484,0.516,1,1261,1286,LSU,Montana St,LSU
1543,0.468,0.532,1,1261,1293,LSU,Murray St,LSU
1544,0.48,0.52,1,1261,1308,LSU,New Mexico St,LSU
1545,0.512,0.488,0,1261,1313,LSU,Norfolk St,Norfolk St
1546,0.476,0.524,1,1261,1314,LSU,North Carolina,LSU
1547,0.488,0.512,1,1261,1323,LSU,Notre Dame,LSU
1548,0.436,0.564,1,1261,1326,LSU,Ohio St,LSU
1549,0.464,0.536,1,1261,1344,LSU,Providence,LSU
1550,0.424,0.576,1,1261,1345,LSU,Purdue,LSU
1551,0.48,0.52,1,1261,1350,LSU,Richmond,LSU
1552,0.424,0.576,1,1261,1353,LSU,Rutgers,LSU
1553,0.46,0.54,1,1261,1355,LSU,S Dakota St,LSU
1554,0.5,0.5,0,1261,1361,LSU,San Diego St,San Diego St
1555,0.412,0.588,1,1261,1362,LSU,San Francisco,LSU
1556,0.46,0.54,1,1261,1371,LSU,Seton Hall,LSU
1557,0.512,0.488,0,1261,1388,LSU,St Mary's CA,St Mary's CA
1558,0.52,0.48,0,1261,1389,LSU,St Peter's,St Peter's
1559,0.496,0.504,1,1261,1394,LSU,TAM C. Christi,LSU
1560,0.4,0.6,1,1261,1395,LSU,TCU,LSU
1561,0.4,0.6,1,1261,1397,LSU,Tennessee,LSU
1562,0.46,0.54,1,1261,1400,LSU,Texas,LSU
1563,0.448,0.552,1,1261,1403,LSU,Texas Tech,LSU
1564,0.424,0.576,1,1261,1411,LSU,TX Southern,LSU
1565,0.5,0.5,0,1261,1412,LSU,UAB,UAB
1566,0.424,0.576,1,1261,1417,LSU,UCLA,LSU
1567,0.464,0.536,1,1261,1425,LSU,USC,LSU
1568,0.472,0.528,1,1261,1436,LSU,Vermont,LSU
1569,0.504,0.496,0,1261,1437,LSU,Villanova,Villanova
1570,0.512,0.488,0,1261,1439,LSU,Virginia Tech,Virginia Tech
1571,0.436,0.564,1,1261,1458,LSU,Wisconsin,LSU
1572,0.472,0.528,1,1261,1460,LSU,Wright St,LSU
1573,0.512,0.488,0,1261,1461,LSU,Wyoming,Wyoming
1574,0.452,0.548,1,1261,1463,LSU,Yale,LSU
1575,0.484,0.516,1,1266,1272,Marquette,Memphis,Marquette
1576,0.488,0.512,1,1266,1274,Marquette,Miami FL,Marquette
1577,0.42,0.58,1,1266,1276,Marquette,Michigan,Marquette
1578,0.52,0.48,0,1266,1277,Marquette,Michigan St,Michigan St
1579,0.528,0.472,0,1266,1286,Marquette,Montana St,Montana St
